Project.ID,Requirement.description,NFR
15,"Prior to scheduled maintenance, the Vendor shall re-verify that users are prompted to change their passwords days prior to expiration with a default of 30 days'",SE
15,"During scheduled maintenance, the Vendor shall re-verify that  controls are in place to prevent system users from reuse of their last three passwords'",SE
15,"Prior to scheduled maintenance the Vendors system shall re-verify that service, auto-login and operator accounts are configured so that they never expire nor become disabled automatically'",SE
15,During scheduled maintenance the Vendors system shall re-verify that network devices retain approved role- based access configurations including encrypted passwords within the device',SE
15,During scheduled maintenance testing the Vendors system shall demonstrate and re-verify that workstations located in areas that are normally unattended have the required authentication and have an active automatic locking or disconnection mechanism.',SE
15,During scheduled maintenance testing the Vendors system shall perform a back-up and verify that the Vendors system has regularly backed-up at scheduled intervals which fulfil the data restore and disaster recovery objectives for the system',SE
15,During scheduled maintenance testing the Vendors system shall perform a back-up and verify that a back-up has been completed prior to an engineering change being made to the hardware or software or installing an operating system patch or upgrade',SE
15,"During scheduled maintenance testing the Vendors  system  shall perform a back-up and verify that before back-up occurred before a change is made for which automatic roll-back is impossible, or after modifications to the system resulting from scheduling changes, or authorization and authentication changes, or after process trip or alarm level changes or application changes'",SE
15,During scheduled maintenance testing the Vendors system shall verify that a complete back-up the system and restoration is functioning properly from this back-up',SE
15,Prior to scheduled maintenance testing the Vendor shall re-verify that logical and physical infrastructure documents have been updated to include any changes and are compliant with the infrastructure architectural requirements described in this document',SE
15,During scheduled maintenance testing the Vendors system shall verify that the physical network separation requirement remains properly implemented',SE
15,"During scheduled maintenanc testing the Vendors system shall re-verify that unique, location specific SSIDS are used'",SE
15,"During scheduled maintenance testing the Vendors system shall re-verify, where applicable, that maintenance and engineering of wireless devices connected to Layer 1 or Layer 2 are routed through the control system management workstation'",SE
15,During scheduled maintenance testing the Vendors system shall verify that remote maintenance and remote engineering of wireless devices connected to Layer 3 is only be possible via wired connections through the ASD firewall',SE
15,During scheduled maintenance testing the Vendors system shall re- verify that wireless devices are not allowed as an integral part of safeguarding functions and that all sensors and final elements are directly wired to the SIS',SE
15,"During scheduled maintenance testing the Vendors system shall re- verify that due to the response time of wireless devices, their use as part of a control loop is approved by the Principal'",SE
15,"During scheduled maintenance testing the Vendors system shall re- verify that secure usernames and passwords are used on all wireless devices, and that manufacturers default usernames and passwords are changed to locally specified ones when technically feasible'",SE
15,"During scheduled maintenance testing the Vendors system shall re- verify that if a worker uses a wireless handheld device as a DCS HMI in the field, then all wireless handheld device connectivity to the office domain shall be routed through the CSAD'",SE
15,Prior to scheduled maintenance the system Vendor shall re-verify that its system architecture documentation describing wireless systems is up to date',SE
15,"Prior to scheduled maintenance, the system Vendor shall re-verify that its system plan for the use of frequencies in wireless infrastructures, addressing non-
interference and co-existence are up to date and approved by the principal'",SE
15,"During scheduled maintenance testing the Vendors system shall re- verify that if remote Vendor support is to be provided via Internet, then the Principals Third-Party Access connection using encrypted transmission is used to connect to the Principals Global Infrastructure network from the Internet'",SE
15,Prior to scheduled maintenance the Vendor shall re-verify that all system-to- system connections and user-to-system connections are approved by the Principal in accordance with the required review time',SE
15,During scheduled maintenance testing the Vendors system shall re- verify that access to and use of selected data in control system repositories is adequately protected',SE
15,During scheduled maintenance testing the Vendors system shall re- verify that access to and the integrity of selected data in transit within the control system network is adequately protected',SE
15,During scheduled maintenance testing the Vendors system shall verify that access to and the integrity of selected data in transit between the control system network and external interfaces to the control system is adequately protected',SE
15,During scheduled maintenance testing the Vendors system shall re- verify that encryption or a secure tunnel between wireless devices are used where possible',SE
15,"During scheduled maintenance testing the Vendors system shall re- verify that for wireless connections, the highest feasible level of WPA, WPA2 or AES security and encryption is used'",SE
15,"During scheduled maintenance, the Vendors system shall re-verify that ACLs and authentication methods are implemented to secure the wireless network'",SE
15,During scheduled maintenance testing the Vendors system shall re- verify that encryption keys and pre- shared keys input to devices are managed to ensure they are protected and accessible with the appropriate permissions',SE
15,During scheduled maintenance testing the Vendors system shall re- verify automated fault tolerant key material management process from a central console is performed in accordance with the Principals security operating policies and practices',SE
15,"During scheduled maintenance testing the Vendors system shall, when applicable, re-verify that ANSI X.509 digital certificates administered by the Principal are securely protected'",SE
15,Successful authentication is a prerequisite for the processing of any on-line or offline CEPS transaction',SE
15,"On-line authentication must take place between the card issuer and the CEP card for load, unload, and currency exchange transactions'",SE
15,The card issuer and the CEP card share a secret key to generate and verify MACs',SE
15,"Specification of keys and signatures used for CEPS on-line authentication is left to the issuer, however MACs passed over shared networks must be no more than 8 bytes long, binary format'",SE
15,Off-line authentication must take place between a PSAM in the POS device and the CEP card for purchase and cancel last purchase transactions',SE
15,"The card and the PSAM must use a public key algorithm for mutual authentication and session key exchange, as no permanent shared secret key may exist between the CEP card and the PSAM'",SE
15,"To load value into a slot of the CEP card securely, the load device establishes a connection between the issuer and the CEP card'",SE
15,"The card should use a unique diversified secret key, personalized into the card, to generate and authenticate transaction signatures'",SE
15,"If this is not a cash load, the funds issuer needs to verify that the funds are requested by the legitimate account owner, which is normally done by the presentation of an enciphered PIN",SE
15,"The card issuer needs to ensure that the load acquirer is guaranteeing payment for the electronic value, and that the card is authentic",SE
15,"The load acquirer needs to ensure that the issuer is the true owner of the card, and, in the case of an apparent failure of the load, the load acquirer needs the card presented to authenticate the failure",SE
15,The load device sends S1 in an authorization request to the issuer,SE
15,The load device also provides for verification of the identity of the cardholder (with either on-line or off-line PIN verification) and forwards verification data in the authorization request,SE
15,The issuer validates S1 to authenticate the card and the data to be used in the transaction,SE
15,The issuer sends S2 to the load acquirer in the authorization response message,SE
15,Unloads are permitted only to an account controlled by the card issuer and are performed only at a load device under the control of the card issuer,SE
15,"The cardholder must have an account relationship with the card issuer, and funds removed from the card are credited to the cardholder account only after the card issuer authenticates the card",SE
15,"The issuer needs only to authenticate the card, and the card needs only to authenticate the issuer and that the data is the same as used by the issuer",SE
15,"The card generates S1, using data from the card and load device, and sends S1 to the card issuer to authenticate the card and the data that is to be used in the transaction",SE
15,"The card issuer generates S2, which is sent to the card to allow the card to validate the card issuers authenticity and to ensure that the data used by the card in the transaction is the same as the card issuer intended",SE
15,"During a purchase transaction, the CEP card must ensure that it is dealing with an authentic POS device, and it must generate a signature to allow the card issuer to verify the integrity of the transaction",SE
15,"For multiple step transactions, the CEP card can, at the card issuers option, reauthenticate the PSAM at each step (mutual authentication), or it can rely on the authentication that was performed during the first step (dual authentication)",SE
15,The PSAM may authenticate the CEP card during each step,SE
15,"In the case of a reversal, the CEP card must re-authenticate the PSAM",SE
15,Intermediate card validation by the POS device is optional for both the CEP card and the PSAM,SE
15,"During a Cancel Last Purchase transaction, the CEP card is authenticated by the PSAM in the POS device",SE
15,"The PSAM authenticates that the purchase transaction being canceled was performed by the PSAM, and that the transaction being canceled is part of the active batch",SE
15,The card issuer and the merchant acquirer also authenticate the transaction when they receive it,SE
15,Transmissions between host systems should be protected by MACs based on unique keys that are shared by the nodes involved,SE
15,"The transaction signatures ensure end to end integrity of transmitted data for load, unload, and currency exchange transactions",SE
15,Every complete POS transaction is given a MAC by the PSAM and kept in the POS device memory until collected by the merchant acquirer,SE
15,"The count and amount of the transactions in the batch must be protected by the S4 MAC,  This information is not part of the card issuer verification process",SE
15,Scheme providers must assign unique identifying numbers to merchant acquirers who provide PSAMs,SE
15,These merchant acquirers must then assign unique identifiers to PSAMs,SE
15,"As a result, each PSAM must have a unique ID composed of the scheme identifier, a merchant acquirer identifier, and the PSAM identifier",SE
15,"Each PSAM must maintain a transaction count, The unique PSAM ID and the transaction count are used during a conversation with a CEP card. The transaction count must not be reset during the life of the PSAM",SE
15,"Contain the CA public RSA key, the PSAM private RSA key and optionally the certificates that the POS device uses to perform mutual authentication with the CEP card",SE
15,"Perform the calculation required to generate a signature using the PSAM private RSA key, to allow the CEP card to validate the PSAM",SE
15,Contain one or more MAC keys used by the merchant acquirer to ensure the integrity of the data received from the POS device,SE
15,Perform the verification of signatures and certificates during a purchase and cancel last purchase transaction,SE
15,"Ensure that CA public keys, aggregation parameters, blocking lists and issuer certificate revocation lists from the scheme providers are sent to the POS devices",SE
15,"Share one or more MAC keys with connecting processors, create a MAC on each transmission sent to another processor, and verify the MAC on each transmission received from another processor",SE
15,"The scheme provider must ensure that the entire process between merchants, merchant acquirers, card issuers, and processors is auditable and reconcilable",SE
15,"If errors in the card issuer MAC are discovered by the card issuer during its processing of the transactions, a dispute mechanism, established by the scheme provider, may be used to have money refunded",SE
15,"If a scheme provider establishes a central error repository, all transactions for the scheme with MAC errors must be sent to that central error repository whether or not they are submitted to the dispute process",SE
15,"A purchase transaction may be reversed, prior to the removal of the CEP card from the POS device, by sending a purchase reversal command to the CEP card, The CEP card must authenticate the PSAM using certificates previously exchanged",SE
15,The amount to be reversed is the amount of the last step of the transaction. The reversal command sent to the CEP card contains a S2 MAC computed by the PSAM,SE
15,"The PSAM in the POS device generates a merchant acquirer S5 MAC for the transaction, computes a new S4 MAC on the updated batch total count and amount, and logs the transaction",SE
15,"The transaction and MACs are kept in a data store associated with the POS device until the merchant acquirer collects them. The logged data must include the total amount of the purchase, the purchase amount that was reversed, and an indication that the transaction was reversed",SE
15,"The CEP card authenticates the PSAM using the certificates previously received and the S2, The CEP card increments the value of the purse and logs the transaction",SE
15,"POS devices are not required to support the cancel last purchase command. If this command is supported, the POS device must have security to prevent unauthorized or fraudulent use of the transaction",SE
15,"The CEP card verifies that the PSAM is the PSAM used in the original transaction, computes a S1 MAC using the same DES session key that was used for the purchase transaction being cancelled, and responds to the POS device with the S1 and the identification of the last transaction. If the purchase transaction to be canceled has been canceled or is not part of the active batch, the command is not allowed",SE
15,The PSAM either retrieves or re-derives the DES session key used for the purchase transaction being cancelled. The POS device authenticates the CEP card using this key and the S1 MAC,SE
15,The PSAM in the POS device generates a merchant acquirer S5 MAC for the transaction and a new S4 MAC for the batch total count and amount and logs the transaction. The amount of the canceled last purchase transaction is subtracted from the header amount. The transaction is kept in a data store associated with the POS device until the merchant acquirer collects it,SE
15,"A credit command, which contains the S2 MAC computed by the PSAM using the session key, is sent to the CEP card",SE
15,The CEP card authenticates the terminal using the S2 MAC and the session key from the purchase transaction being cancelled. The CEP card increments the value of the purse and logs the transaction. The CEP card verifies that the cancellation amount is equal to the amount of the last step of the purchase transaction,SE
15,A transaction collection process must exist. Data being transmitted from the POS devices must be transmitted in a manner that ensures integrity of the data,SE
15,The PSAM must create a MAC on the updated aggregation record. Aggregation records by card issuer must be stored in the PSAM. They may also be stored in the POS device as well,SE
15,"Each POS transaction completed at the POS device is given a S5 MAC by the PSAM, which is used by the merchant acquirer to validate that the transactions were made at a POS device with a valid PSAM. The batch total count and amount must be protected by the S4 MAC, which must also be validated by the merchant acquirer",SE
15,"The merchant acquirer validates the PSAM MACs prior to accepting the POS transactions for payment. In addition, selected data elements are validated to ensure correct processing by the POS device and its PSAM",SE
15,"Each purchase transaction is signed by the CEP card with a S6 MAC, which is used by the card issuer to validate that the transaction was made with a legitimate, not counterfeit, CEP card. The card issuer validates the CEP card MAC",SE
15,"Payment decisions are based on signature validations, scheme provider rules, and merchant and merchant acquirer agreements",SE
15,"Errors may be introduced by a malfunctioning PSAM or POS device software, by key management problems, or through the transmission process, as well as through fraudulent activities of another entity. When a batch or POS transaction fails validation, the merchant acquirer or card issuer must follow exception procedures that affect payment to the merchants and payment from the card issuer. The batch must be analyzed to determine clearable transactions out of a corrupted batch",SE
15,Purchase transactions that have an invalid MAC are forwarded to the scheme provider for analysis if the scheme provider has established a central error repository,SE
15,"Pay on detail is the default payment arrangement for merchant acquirers to provide payment to their merchants. In this arrangement, the merchant acquirer relies on the POS transaction S5 MAC to determine acceptance. Merchants are paid only for valid POS transactions",SE
15,All load transactions are on-line transactions. Authorization of funds for load transactions must require a form of cardholder verification. The load device must support on-line encrypted PIN or off-line PIN verification,SE
15,Off-line PIN verification must include both encrypted and unencrypted PIN,SE
15,The card verification method indicator (CVMI) in the CEP card must specify support of online PIN verification and at least one method of off-line PIN verification (encrypted or unencrypted),SE
15,"Where it is necessary for a CEPS system component to distinguish between on-line and off-line cardholder PIN verification, a flag must be set in the transaction",SE
15,"Since these transactions are on-line to the issuer, the issuer has the opportunity to lock the card or the application. These transactions are not available to a card that has already been locked",SE
15,"For unload transactions, the load acquirer and card issuer must be the same financial institution. Load devices or load acquirers must be able to identify their own institution CEP cards",SE
15,Only one version of the CA public key is required in the card. This requires that the PSAMs with which the CEP card exchanges cryptograms must be capable of generating and validating cryptograms using the relevant keys from all current cards,SE
15,"Two-way, or mutual, authentication, where the card authenticates the terminal and the terminal authenticates the card for each transaction, must be performed for off-line transactions",SE
15,"For increased security and convenience, asymmetric cryptography must be used as the authentication security for off-line transactions",SE
15,"The card must authenticate the terminal at the point of sale, ensuring that it is genuine and valid, and use a two-way authentication process",SE
15,"The terminal must authenticate the card and the transaction at the point of sale, ensuring that they are genuine and valid",SE
15,The terminal must participate in a two-way authentication process with the card,SE
15,"For cancel last purchase transactions, the terminal must validate the card and sign the cancellation",SE
15,The terminal must secure transactions by retaining the card symmetric MACing key signature as part of the transaction,SE
15,The terminal must generate a symmetric MACing key signature and send it to the merchant acquirer,SE
15,"Incremental purchase transactions must use two-way authentication for the initial session authentication, and at least one-way, with the terminal authenticating the card, for the remaining increments or some of the remaining increments",SE
15,Load and unload functions must be authenticated using end-to-end security between the card and the card issuer,SE
15,The issuer host must authenticate the card upon the load/unload request,SE
15,The card must authenticate the issuer host upon the response to the request,SE
15,A proof must be sent to the load acquirer that a load or unload occurred to avoid repudiation,SE
15,"The management of keys must be accomplished in a secure, certified environment",SE
15,"There may be multiple certification authorities that manage keys for the system, including the possibility of one overall highest level certification authority (perhaps on an international level), and domestic certification authorities for each country or region",SE
15,"The system must protect the integrity of key transaction data including transaction identification, currency code and amount. If tampering is suspected, the system must cause the transaction to fail",SE
15,"Funds issuers must accept funds authorization requests, regardless of the load currency type, as permitted",SE
15,Authorizations for load transactions require a form of cardholder authentication for funds requests,SE
15,The load device must support on-line PIN encryption or off-line PIN verification,SE
15,The load device which supports only off-line PIN verification must support both the off-line PIN encryption method and the off-line PIN plain text verification method as defined in EMV,SE
15,Unload transactions do not require cardholder authentication.,SE
15,"Allows the administrator to restrict access to folders, documents, and metadata to specific system users.' ",SE
15,"It allows associating the user's profile with certain attributes that determine the characteristics, metadata fields and documents to which the user will have access.'",SE
15,It allows to veto access to the system when an accepted authentication mechanism is not applied and attributed to the user's profile.',SE
15,Allows to veto access to folders and / or documents.',SE
15,"It allows restricting access to functions such as reading, modification and deletion of documents and / or metadata.'",SE
15,Allows you to veto access after a specific date.',SE
15,It allows to provide the same control functions for both profiles and users.',SE
15,It allows defining user groups associated with a set of folders and documents.',SE
15,It allows the creation of user groups.',SE
15,Allows a user to belong to more than one group.',SE
15,"Allows only administrator users to create users, set user profiles, permissions, and assign users to groups.'",SE
15,"If a user conducts a full-text search, the system should never include folders or documents in the results that the user does not have the right to access. The system allows this blocking to be carried out.'",SE
15,Record all accesses.',SE
15,It allows restricting access to system functions according to the user's profile.',SE
15,"It allows you to prevent users or administrators from modifying the content of the documents, except when the changes are completely necessary in the development of the process.'",SE
15,"It allows to have automatic procedures for backup and restoration aimed at making periodic backup copies of all elements within the system (folders, documents, metadata, users, roles, permissions, specific configurations).'",RE
15,Allows you to schedule backup routines where you can specify how often the backup will occur.',RE
15,Allows you to schedule backup routines in which you can choose the specific items or spaces to be backed up.',RE
15,Allows you to schedule backup routines in which you can select a storage medium to which the backup will be used.',RE
15,"Since the integrity of the data should not be affected in any way by restoring the backup, the system allows the administrator to restrict the restoration of backups.'",RE
15,"Allows the administrator to restrict the updating of backup copies, maintaining full data integrity.'",RE
15,"In the event of failures during the restoration of backup copies, the system allows notification of the failure and its details, so that the administrator can make the necessary decisions to correct the errors.'",RE
15,The system makes it possible to identify vital documents.',RE
15,It allows the restoration of vital documents and others in separate operations.',RE
15,It allows the signature or signatures associated with such document to be stored together with the electronic documents.',SE
15,It allows the digital certificate or certificates that validate the signature to be stored together with the electronic documents.',SE
15,"It allows any verification endorsement added by the certification authority to be stored together with the electronic documents, in such a way that it can be recovered with the registry, and without impairing the integrity of a private key.'",SE
15,It allows you to present a framework that easily introduces different encryption technologies.',SE
15,It allows you to encrypt the documents and make it impossible to consult them outside the system.',CO
15,It allows to guarantee the capture of encrypted documents directly from the software application that has such capacity.',CO
15,It allows two-way interaction with other information systems of the company.',CO
15,"It allows to process transactions in real time, which are generated by other external application systems.'",PO
15,It allows the management of processes for multiple companies.',PO
15,It allows you to model your own reports according to the need of the process and without new developments.',PO
15,"Document management must be allowed in the different applications (transfer of documents between applications, index changes, annexes or deletion of pages, ... etc.)'",PO
15,It must allow the visualization and navigation on the different applications and documents through an internet browser.',PO
15,"Information retrieval of document indexes, number of pages, return document.'",US
15,OCR must be allowed on documents with identified markings.',US
15,It must allow the marking and categorization of markings on documents.',US
15,It has online user assistance 7/24.',US
15,"It allows to have clear error messages, so that the user can identify the fault and give it a solution.'",US
15,It allows the end user and the administrator to be provided at all times with user-friendly and intuitive functions.',US
15,"As long as the system understands the use of windows, it allows users to move them around and modify their size and appearance and to save these specifications in a user profile.'",US
15,"It allows to be closely integrated with the entity's email system, so that users can send and receive emails without having to leave the system.'",US
15,"Provided the above function is performed, it allows the system to send, instead of copies, references to such mail items.'",US
15,Allows users to modify or configure the graphical interface to their liking. With simple customization elements.',US
15,Allows users to modify the content of the menus.',US
15,Allows users to configure screen layout.',US
15,Allows users to use function keys and keyboard shortcuts.',US
15,It allows users to modify the colors and size of the fonts displayed on the screen.',US
15,It allows to have a classification scheme for the information that is presented graphically and that allows users to navigate through it naturally and easily.',US
15,It includes some help function on the use of the classification system.',US
15,"It must offer adequate response times to perform the usual functions under certain standardized conditions, with 10% of the entire expected population of users connected and active.'",PE
15,Performance should remain stable with 10% of user population online and active.',PE
15,Performance should remain stable with 100% of the total expected volume of documents handled by the system.',PE
15,Performance should remain stable with users performing a combination of transaction types at different speeds.',PE
15,The system should be able to perform a simple search in 3 seconds.',PE
15,The system must be able to perform a complex search in maximum 5 seconds.',PE
15,Allow a single system implementation to have an electronic document store of at least 15 teras or 200 million documents and serve at least 500 users simultaneously.',RE
15,"It must allow controlled expansion of the system to at least 5,000 users without compromising service continuity and efficiency.'",RE
15,"The system must be available 24 hours a day, 7 days a week, 365 days a year.'",RE
15,The expected period of inactivity of the system should not exceed 40 hours per year.',RE
